"","CODIGO","GLN","NOMBRE","CODIGO_TIPOLOGIA","TIPOLOGIA","CODIGO_CATEGORIA_TIPOLOGIA","CATEGORIA_TIPOLOGIA","CODIGO_DEPENDENCIA","DEPENDENCIA","ORIGEN_FINANCIAMIENTO","CODIGO_PROVINCIA","PROVINCIA","CODIGO_DEPARTAMENTO","DEPARTAMENTO","CODIGO_LOCALIDAD","LOCALIDAD","CP","DOMICILIO","TE1","TE2","TE3","TE4","LATITUD","LONGITUD","ESTADO_GEO"
"1040",50020012318506,NA,"CENTRO MEDICO","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",5,"COMUNA 5",2005010001,"ALMAGRO","1210","Avenida Belgrano 3424","4860-7600","","","",-34.6155761,-58.4147049,"-seleccione-"
"1041",51020012318509,NA,"LABORATORIO MEDICO","ESSID","Establecimiento de salud sin internación de diagnóstico","ESSID","Laboratorio de Análisis Clínicos",23,"Privado","Privado",2,"CABA",11,"COMUNA 11",2011010002,"VILLA DEVOTO","1417","Marcos Paz 2821","4648-0557","","","",-34.6129673,-58.5092377,"-seleccione-"
"1042",50020012518852,NA,"DIRECCION GENERAL DE SALUD-UBA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSIDT","Con atención médica general por lo menos 3 días de la semana",25,"Universitario público","Público",2,"CABA",6,"COMUNA 6",2006010001,"CABALLITO","1010","HIDALGO 1067","4981-1690","","","",-34.6068134,-58.4415804,"-seleccione-"
"1043",50020012018854,NA,"CASA DE GOBIERNO - CONSULTORIO","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con guardia permanente",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","1010","Balcarce 24","sin dato","","","",-34.6080196,-58.3708687,"CONFIRMADO"
"1044",50020012318615,NA,"CENTRO MEDICO OFTALMOLOGICO CON QUIROFANO PARA CIRUGIA MENOR AMBULATORIA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010002,"COLEGIALES","1426","Aguilar 2682","4781-9830","","","",-34.5660191127185,-58.4461498260498,"-seleccione-"
"1045",53020012418878,NA,"VACUNATORIO CENTRO ASISTENCIAL RETIRO","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",24,"FFAA/Seguridad","Público",2,"CABA",1,"COMUNA 1",2001010004,"RETIRO","1104","AVENIDA DE LOS INMIGRANTES 2597","(011) 4317-6000","","","",-34.584014,-58.369072,"SINCONFIRMAR"
"1046",50020012318662,NA,"CENTRO DE DIALISIS FRESENIUS MEDICAL CARE - FUNDACION FAVALORO","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","C1079ABR","ENTRE RIOS 436","4130-1000","4130-1111","","",-34.6142231,-58.3916822,"-seleccione-"
"1047",50020012318664,NA,"ESTABLECIMIENTO PREVENTIVO ASISTENCIAL DE DROGADEPENDENCIA NIVEL I (AMBULATORIO) POLA 2497","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",9,"COMUNA 9",2009010002,"MATADEROS","C1440DBI","Pola 2497","4682-1589","","","",-34.6613217,-58.485786,"-seleccione-"
"1048",50020012718514,NA,"CENTRO MEDICO SINDICATO DE EMPL.DE LA IND.DEL VIDRIO Y AFINES REP.ARG.","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",27,"Obra social","Privado",2,"CABA",7,"COMUNA 7",2007010001,"FLORES","1406","Avenida Carabobo 217","4632-5161","4632-6617","","",-34.6294991,-58.4554078,"-seleccione-"
"1049",50020012115361,NA,"CESAC Nº 28","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",22,"Municipal","Público",2,"CABA",8,"COMUNA 8",2008010001,"VILLA LUGANO","1439","Santander 5955","2821-3628","","","",-34.6834771,-58.4649476,"-seleccione-"
"1050",53020012018886,NA,"SUPERINTENDENCIA DE RIESGOS DEL TRABAJO","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1010","Bartolome Mitre 751","4321-3500 int. 1076/1078","","","",-34.6069822,-58.3771813,"-seleccione-"
"1051",51020012318492,NA,"LABORATORIO DE ANALISIS CLINICOS CENTRALAB S.A.","ESSID","Establecimiento de salud sin internación de diagnóstico","ESSID","Laboratorio de Análisis Clínicos",23,"Privado","Privado",2,"CABA",15,"COMUNA 15",2015010005,"VILLA CRESPO","1414","Camargo 470","4587-7349","","","",-34.6008308,-58.4397642,"-seleccione-"
"1052",50020012318636,NA,"IEF - INSTITUTO DE CIRUGIA ESTETICA Y FLEBOLOGIA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","C1425DTK","Billinghurst 1873","4825-1155","4825-1562","","",-34.5889852,-58.408983,"-seleccione-"
"1053",50020012218674,NA,"CENTRO DE SALUD MENTAL Nº 3 DR. ARTURO AMEGHINO","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",22,"Municipal","Público",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1010","Córdoba 3120","4862-2895/2896/1202/0019","","","",-34.5980849,-58.4105835,"-seleccione-"
"1054",50020012318602,NA,"CENTRO MEDICO OSECAC CONGRESO","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010001,"CONSTITUCION","C1089AAF","Hipólito Yrigoyen 1620","4382-2658","","","",-34.6101254,-58.3893085,""
"1055",51020012318620,NA,"LABORATORIO DE ANALISIS CLINICOS CNEL DIAZ 1967 PB 1","ESSID","Establecimiento de salud sin internación de diagnóstico","ESSID","Laboratorio de Análisis Clínicos",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1425","Coronel Díaz 1967 PB UF1","4514-9370","","","",-34.5993023774626,-58.4500122070313,"-seleccione-"
"1056",53020012318637,NA,"SERVICIO DE ATENCION EXTRAHOSPITALARIA - PUEYRREDON 768 7ºA","ESCL","Establecimiento de salud complementario","ESCL","Sistema de Atención extra hospitalaria",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1032","Pueyrredón 768 7 A","4966 - 2139","2065-7921","","",-34.6011894,-58.4046394,"-seleccione-"
"1057",50020012318661,NA,"GEDYT - GASTROENTEROLOGIA DIAGNOSTICA Y TERAPEUTICA -","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010002,"COLEGIALES","C1426EBA","Virrey Olaguer y feliú 2437","5288-6100","","","",-34.5668746,-58.4521083,"-seleccione-"
"1058",53020012318619,NA,"AYUDA MEDICA (ANEXO SENILLOSA 1571)","ESCL","Establecimiento de salud complementario","ESCL","Unidades de Atención Móviles",23,"Privado","Privado",2,"CABA",7,"COMUNA 7",2007010002,"PARQUE CHACABUCO","1424","Felipe Senillosa 1571","4860-7100","","","",-34.5993023774626,-58.4500122070313,"-seleccione-"
"1059",53020012018639,NA,"VACUNATORIO DEL MINISTERIO DE DESARROLLO SOCIAL - PISO  21","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","1010","Avenida 9 de Julio 1925","","","","",-34.6072998,-58.3814125,"-seleccione-"
"1060",51020012318752,NA,"LABORATORIO DE ANALSIS CLINICOS LARREA 1106 4ºD","ESSID","Establecimiento de salud sin internación de diagnóstico","ESSID","Laboratorio de Análisis Clínicos",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1117","Larrea 1106","4827-5448","","","",-34.5947068,-58.4011152,"-seleccione-"
"1061",14020012718696,9990335440002,"SANATORIO FINOCHIETTO - OBRA SOCIAL DEL PERSONAL DE DIRECCION DE ACCION SOCIAL DE EMPRESARIOS (ASE)","ESCIE","Establecimiento de salud con internación especializada en otras especialidades","ESCIE","Alto riesgo con terapia intensiva",27,"Obra social","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","C1187AAN","Córdoba 2674","3752 8000","","","",-34.5980491,-58.4051143,"-seleccione-"
"1062",53020012018786,NA,"FACULTAD DE ODONTOLOGIA - UBA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",25,"Universitario público","Público",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","C1114AAC","MARCELO T. DE ALVEAR 2142","1541812128","","","",-34.597146,-58.398218,"CONFIRMADO"
"1063",53020012418772,NA,"SERVICIO DE ENFERMERIA AGRUPACION GUARDACOSTAS PREFECTURA NAVAL","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",24,"FFAA/Seguridad","Público",2,"CABA",4,"COMUNA 4",2004010002,"BOCA","1157","CABOTO 930","4300-3873","","","",-34.631388,-58.35636,"CONFIRMADO"
"1064",53020012418774,NA,"SERVICIO MEDICO EDIFICIO GUARDACOSTAS PREFECTURA NAVAL","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",24,"FFAA/Seguridad","Público",2,"CABA",1,"COMUNA 1",2001010003,"PUERTO MADERO","1000","AV. MADERO 235","06/04/7526","","","",-34.6047827,-58.3679655,"-seleccione-"
"1065",51020012318750,NA,"LABORATORIO DE ANALISIS CLINICOS CORRIENTES 4534","ESSID","Establecimiento de salud sin internación de diagnóstico","ESSID","Laboratorio de Análisis Clínicos",23,"Privado","Privado",2,"CABA",5,"COMUNA 5",2005010001,"ALMAGRO","C1195AAR","Corrientes 4534","4514-9370","","","",-34.6023843,-58.4290945,"-seleccione-"
"1066",53020012318738,NA,"SERVICIO DE ATENCION DOMICILIARIA CENTRO ALFA","ESCL","Establecimiento de salud complementario","ESCL","Internación Domiciliaria",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1047","Avenida Corrientes 2445 Piso 3º","4953-9805","","","",-34.6046778,-58.4014297,"-seleccione-"
"1067",53020012318692,NA,"SERVICIO DE ATENCION DOMICILIARIA  BASE OPERATIVA BONPLAND 2287","ESCL","Establecimiento de salud complementario","ESCL","Internación Domiciliaria",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","1425","Bonpland 2287","4771-4217","","","",-34.5787815,-58.4320583,"-seleccione-"
"1068",53020012418771,NA,"SERVICIO MEDICO PREFECTURA NAVAL DE LA  ZONA RIO DE LA PLATA","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",24,"FFAA/Seguridad","Público",2,"CABA",1,"COMUNA 1",2001010004,"RETIRO","1000","PREFECTURA NAVAL ARGENTINA Y RAMON CASTILLO","4576-7650 / 4576-7649","","","",-34.584036,-58.378272,"SINCONFIRMAR"
"1069",50020012318748,NA,"CAPILEA MICROIMPLANTE CAPILAR","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","C1426CTB","Gorostiaga 1588","4773-7419","","","",-34.56508,-58.4361782,"-seleccione-"
"1070",50020012418770,NA,"DEPARTAMENTO SANIDAD - PREFECTURA NAVAL","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",24,"FFAA/Seguridad","Público",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1010","AVENIDA TOMAS A. EDISON 2701","4-5767617","","","",-34.578632,-58.375054,"SINCONFIRMAR"
"1071",50020012318747,NA,"CENTRO MEDICO VIAMONTE 2278/80","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1056","Viamonte 2278","5031-9914","","","",-34.60112,-58.3995271,"-seleccione-"
"1072",51020012318737,NA,"LABORATORIO DE ANALISIS CLINICOS CALLAO 52","ESSID","Establecimiento de salud sin internación de diagnóstico","ESSID","Laboratorio de Análisis Clínicos",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1022","Callao 52","3200-6050","","","",-34.6085982,-58.392023,"-seleccione-"
"1073",53020012318734,NA,"RED PALIATIVA","ESCL","Establecimiento de salud complementario","ESCL","Internación Domiciliaria",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1020","Rodríguez Peña 434 8 B","4374-6670","","","",-34.6039478,-58.3908499,"-seleccione-"
"1074",53020012018795,NA,"DIRECCION NACIONAL DE CONTROL DE ENFERMEDADES INMUNOPREVENIBLES","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1002","Avenida Rivadavia 875","10/11/7749","","","",-34.6082793,-58.378868,"-seleccione-"
"1075",53020012018712,NA,"ACUMAR - COORDINACION DE SALUD AMBIENTAL","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1035","Esmeralda 255","5276 3016/3022/3063","","","",-34.6056039,-58.3779498,"-seleccione-"
"1076",50020012318693,NA,"IFN INSTITUTO FERRERO DE NEUROLOGIA Y SUEÑO","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","C1113AAH","Junín 1120","5031-7300","","","",-34.5953494,-58.3973572,"-seleccione-"
"1077",50020012018891,NA,"MINISTERIO DE JUSTICIA Y DDHH DE LA NACION - SEDE D. N. AUTOMOTOR","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSIDT","Con atención médica general por lo menos 3 días de la semana",20,"Nacional","Público",2,"CABA",15,"COMUNA 15",2015010005,"VILLA CRESPO","1010","Corrientes 5666","4011-7297","","","",-34.595804,-58.4431994,"CONFIRMADO"
"1078",53020012018871,NA,"SUB SECRETARIA DEL SERVICIO LOGISTICO DE LA DEFENSA. MINISTERIO DE DEFENSA","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010004,"RETIRO","1010","AVENIDA INGENIERO JOSE N. QUARTINO 1409","5217-8737","","","",-34.589617,-58.368,"SINCONFIRMAR"
"1079",53020012018836,NA,"S.I. PRESIDENCIA DE LA NACION","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1010","25 DE MAYO 33","43402600","","","",-34.6072398,-58.3708361,"-seleccione-"
"1080",53020012418879,NA,"DIRECCION DE SANIDAD","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",24,"FFAA/Seguridad","Público",2,"CABA",1,"COMUNA 1",2001010004,"RETIRO","1104","COMODORO PEDRO ZANNI 250","(011) 4317-6373","","","",-34.584357,-58.370215,"SINCONFIRMAR"
"1081",53020012018829,NA,"INSTITUTO DE CIENCIA Y TECNOLOGIA DR. CESAR MILSTEIN","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",9,"COMUNA 9",2009010002,"MATADEROS","1010","Saladillo 2468","41054127","","","",-34.665773,-58.5108188,"-seleccione-"
"1082",53020012018904,NA,"TREN DE DESARROLLO SOCIAL Y SANITARIO","ESCL","Establecimiento de salud complementario","ESCL","Otros",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","C1091AAR","MORENO 980","","","","",-34.611818,-58.380103,"SINCONFIRMAR"
"1083",50020012318907,NA,"CENTRO MEDICO - BUENOS AIRES SKIN SA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1055","Avenida Córdoba 1184 piso 9 y 10","5219-0541/2/3","","","",-34.5991238,-58.3830569,"CORREGIDO"
"1084",53020012018846,NA,"SECRETARIA NACIONAL DE NIÑEZ, ADOLESCENCIA Y FAMILIA - CENTRO DE REGIMEN CERRADO GRAL. SAN MARTIN","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",7,"COMUNA 7",2007010002,"PARQUE CHACABUCO","1010","Baldomero Fernandez Moreno 1763","4338-5800","","","",-34.6336302,-58.4501707,"-seleccione-"
"1085",53020012018832,NA,"MINISTERIO DE ECONOMIA Y FINANZAS PUBLICAS","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","1010","Hipolito Yrigoyen 250","4349-5310","","","",-34.6088232,-58.3701853,"-seleccione-"
"1086",53020012018849,NA,"SECRETARIA NACIONAL DE NIÑEZ, ADOLESCENCIA Y FAMILIA - CENTRO GARRIGOS","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",15,"COMUNA 15",2015010004,"PATERNAL","1010","Paz Soldan 5200","4338-5800","","","",-34.5958523,-58.4711067,"-seleccione-"
"1087",53020012018856,NA,"FACULTAD DE CIENCIAS EXACTAS - UBA","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",13,"COMUNA 13",2013010001,"BELGRANO","1010","Int. Güiraldes","4576 3363","","","",-34.547343,-58.4380456,"-seleccione-"
"1088",53020012018834,NA,"DIRECCION DE SALUD DEL MINISTERIO DE RELACIONES EXTERIORES Y CULTO","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010004,"RETIRO","1010","Esmeralda 1212  1° piso of. 116","4 819-7513","","","",-34.5939515,-58.3785899,"-seleccione-"
"1089",50020012018839,NA,"MINISTERIO DE AGRICULTURA, GANADERIA Y PESCA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSIDT","Con atención médica general por lo menos 3 días de la semana",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010006,"SAN TELMO","1010","Paseo Colon 982","4363-6252","","","",-34.6190161,-58.3682118,"CONFIRMADO"
"1090",53020012018811,NA,"CAJ - CENTRO DE ACCESO A LA JUSTICIA","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1010","Rivadavia 2690","03/11/10072","","","",-34.6100476,-58.4044326,"-seleccione-"
"1091",51020142318908,NA,"REPROFERT SRL","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","1425","Humboldt 2433","4773-4889","","","",-34.5788356,-58.4285133,""
"1092",50020032318909,NA,"CENTRO MEDICO FRANCES DE GINECOLOGIA Y REPRODUCCION","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010002,"SAN CRISTOBAL","1230","Carlos Calvo 2957 1","4932-6845","","","",-34.621942,-58.4068173,""
"1093",53020012018833,NA,"INSTITUTO NACIONAL DE ASOCIATIVISMO Y ECONOMIA SOCIAL (INAES)","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","1010","Avenida Belgrano 1656","41249300 int 3312 o 3311","","","",-34.6137103,-58.3897381,"-seleccione-"
"1094",53020012018804,NA,"PROGRAMA ORGANIZACION COMUNITARIA EN SALUD","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","1010","Avenida 9 de Julio 1925","011 4379 9000","","","",-34.6072998,-58.3814125,"-seleccione-"
